Time,T_Light,T_Medium,T_Heavy,T_Outdoor
2023-03-21 13:30:00,8.357790666423549,12.087781338735658,17.071338220819136,-0.11
2023-03-21 14:30:00,7.615513648175842,11.608686332202637,17.02591715565098,0.08
2023-03-21 15:30:00,7.0229594266137445,11.04892298300004,16.91707296983576,-0.27
2023-03-21 16:30:00,6.673495180678658,10.551226223292879,16.776344162050876,-0.58
2023-03-21 17:30:00,6.217632092245212,10.032811382766786,16.596270342130016,-1.08
2023-03-21 18:30:00,5.758403442256316,9.510331100459828,16.38530477376847,-1.52
2023-03-21 19:30:00,5.344301114462257,9.003484902257856,16.15310304663631,-1.86
2023-03-21 20:30:00,4.781146457620261,8.435457292939061,15.887716572488088,-2.43
2023-03-21 21:30:00,4.536593566361314,7.977094602730319,15.625345662432554,-2.46
2023-03-21 22:30:00,4.319288751830104,7.567527884562493,15.3621850777881,-2.54
2023-03-21 23:30:00,4.151304553841003,7.203024663866972,15.100991154083705,-2.57
2023-03-22 00:30:00,4.002653958299074,6.869119855330404,14.841237320297019,-2.6
2023-03-22 01:30:00,3.854792018511572,6.552882490044815,14.58131509368683,-2.65
2023-03-22 02:30:00,3.547980859994161,6.180890574152794,14.305160980641462,-2.96
2023-03-22 03:30:00,3.1464368708528454,5.751262351238502,14.007620365575113,-3.38
2023-03-22 04:30:00,2.6950771576384063,5.27785895709382,13.687773020282425,-3.85
2023-03-22 05:30:00,2.2137111788497377,4.7731907115285335,13.346045768357767,-4.35
2023-03-22 06:30:00,1.6023928084854293,4.199680240547106,12.973038948921545,-5.04
2023-03-22 07:30:00,2.4257805310317426,4.211370788311876,12.71058779870933,-4.37
2023-03-22 08:30:00,3.2910236159035593,4.467892295883647,12.525227482120545,-2.72
2023-03-22 09:30:00,3.985402680576632,4.784225768883168,12.38779329585236,-1.92
2023-03-22 10:30:00,4.810988834564141,5.207926257442367,12.306180007046779,-0.56
2023-03-22 11:30:00,6.051796696449594,5.869050410144689,12.310545303224663,0.21
2023-03-22 12:30:00,6.209146551875204,6.179814114107167,12.281011853649439,0.62
2023-03-22 13:30:00,6.011919627865047,6.227228383068148,12.206123746074514,0.56
2023-03-22 14:30:00,5.631294369769224,6.083636939477238,12.08214429903708,-0.07
2023-03-22 15:30:00,5.418484613438372,5.9248760687949815,11.936408690404992,-0.35
2023-03-22 16:30:00,5.37801842288357,5.822667119538525,11.787651889694287,-0.55
2023-03-22 17:30:00,5.407654760200204,5.769333616327113,11.641726506293493,-0.62
2023-03-22 18:30:00,5.037200950508786,5.565743789380587,11.460111598799285,-0.9
2023-03-22 19:30:00,4.447243209275649,5.211418494144505,11.233428635908222,-1.7
2023-03-22 20:30:00,4.079269804388987,4.883660008927301,10.992857670009757,-2.07
2023-03-22 21:30:00,3.62144321458077,4.516384503974348,10.728883311616196,-2.62
2023-03-22 22:30:00,2.90170042934048,4.019525274833329,10.421301898208498,-3.54
2023-03-22 23:30:00,2.180374741989335,3.466487290903601,10.080070950801694,-4.37
2023-03-23 00:30:00,1.6960392875261872,2.9816569581327554,9.732384080041811,-4.81
2023-03-23 01:30:00,1.2938283781298323,2.5505961816628764,9.382989489941469,-5.18
2023-03-23 02:30:00,0.9472855024520984,2.1647676569379724,9.035562904457686,-5.49
2023-03-23 03:30:00,0.6651366048794357,1.826078447171101,8.694650262350814,-5.72
2023-03-23 04:30:00,0.4885532853818562,1.5532402823151763,8.368034783772623,-5.81
2023-03-23 05:30:00,0.3557285343225703,1.3278683958686677,8.056000752692569,-5.87
2023-03-23 06:30:00,0.45085694532839876,1.2231429003307417,7.777250980069513,-5.6
2023-03-23 07:30:00,4.581829146956049,2.8939517247658206,7.906391761634546,-4.17
2023-03-23 08:30:00,8.913967244145327,5.357297415172673,8.344774588717884,-1.52
2023-03-23 09:30:00,11.312983384004658,7.414959547392613,8.858517341830716,0.34
2023-03-23 10:30:00,9.287463478824499,7.500168758851955,9.041441876882978,-0.67
2023-03-23 11:30:00,8.640596489382403,7.413840722857681,9.132736512539747,0.94
